pendent,a.吊着的，悬挂的,,
substantial,a.坚固的，结实的；大体上的，基本的，实质的,,
detonation,n.爆炸(声)，爆炸,,
impassive,a.无动于衷的，冷漠的,,
ineffable,a.不可言喻的，难用语言表达的；避讳的,,
ferocity,n.凶猛，残暴,,
disenfranchise,v.剥夺…的权利,,
ingratiate,v.逢迎，讨好,,
ultimate,a.最后的,,
dissociate,v.分离，游离，分裂,,
touched,adj.被感动的,,
foodstuff,n.食料，食品,,
tightfisted,a.吝啬的，极小气的,,
superiority,n.优越(感),,
abrogate,v.废止，废除,,
acquiescence,n.默许,,
prank,n.恶作剧，玩笑,,
igneous,a.火的，含火的,,
crestfallen,a.挫败的，失望的,,
frisky,a.活泼的，快活的,,
reinstate,v.恢复(原职),,
kaleidoscopic,adj.千变万化的,,
pollster,n.民意测验家,,
recurrent,a.循环的；一再发生的,,
violate,v.违反，触犯,,
tenet,n.信念；信条；教义,,
suckle,v.给…哺乳；吮吸,,
gander,n.雄鹅；笨人，傻瓜v.闲逛,,
exasperate,v.激怒，使恼怒,,
condign,a.罪有应得的；适宜的,,
stratagem,n.精心设计(用以蒙蔽他人)的谋略，策略,,
artifact,n.人工制品,,
formidable,a.可怕的；困难的,,
backset,n.倒退,,
favorable,a.有利的；赞成的,,
immanent,a.内在的，天生的；(上帝)普遍存在的，无处不在的,,
clamber,v.吃力地爬上，攀登,,
vehement,a.猛烈的，热烈的,,
asunder,a./adv.分离的；化为碎片,,
languish,v.变得衰弱；失去活力,,
operative,a.(计划等)实施中的；生效的,,
prudish,a.过分守礼拘谨的，假道学的,,
segregate,v.分离，隔离,,
slack,a.懒散的，懈怠的；(绳)松弛的；v.松懈，怠惰,,
urbane,a.温文尔雅的,,
fantasy,n.想象，幻想,,
flout,v.蔑视，违抗,,
pluralist,n.兼职者，兼任数个宗教职位者,,
blithe,a.快乐的，无忧无虑的,,
poke,v.刺，戳；嘲弄,,
severe,a.严厉的，剧烈的,,
stymie,v.妨碍，阻挠,,
impenetrable,a.不能穿透的；不可理解的,,
accommodate,v.与…一致；提供食宿,,
tangle,v.缠结；n.纷乱，混乱,,
utopian,a.乌托邦式的，空想的，不切实际的,,
comic,a.可笑的；喜剧的；n.喜剧演员,,
ordinary,a.普通的，平常的；拙劣的 n.惯例,,
platonic,a.理论的；纯精神上的，纯友谊的，没有感官性欲的,,
envision,v.想象，预想,,
superannuated,a.老迈的,,
stroke,v.(用手)轻抚；n.击，打(球)；(钢笔，毛笔)一笔，笔画,,
adventurous,a.爱冒险的，大胆的,,
extol,v.赞美,,
construction,n.结构，句法关系；解释，理解,,
contemptuous,a.表示轻蔑的，鄙视的,,
dupe,n.易上当受骗的人,,
implant,v.注入，植入；灌输（思想）,,
preferably,adv.更可取地，更好地，宁可,,
distinct,a.清楚的，明显的,,
hieroglyph,n.象形文字，图画文字,,
blockade,v./n.封锁,,
interpret,v.解释，说明；演绎,,
stagnate,v.停滞,,
thrifty,a.节俭的,,
jettison,v.(船)向外抛弃东西；n.抛弃的货物,,
cynic,n.犬儒主义者，愤世嫉俗者,,
saline,a.含盐的；咸的,,
enamored,a.珍爱的，喜爱的,,
bouquet,n.花束；芳香,,
appetizing,a.美味可口的，促进食欲的,,
peculiar,a.独特的；古怪的,,
superfluous,a.多余的，累赘的,,
approbation,n.称赞，认可,,
behoove,v.理应，有义务,,
endue,v.赋予，授予,,
disengage,v.脱离，解开,,
accomplice,n.同谋者，帮凶,,
cherubic,a.天使的，无邪的，可爱的,,
daunt,v.使胆怯，使畏缩,,
instate,v.任命，安置,,
virtual,a.实质上的，实际上的(但未获名义上或正式的承认),,
rejoinder,n.回答,,
palpable,a.可触知的；明显的,,
predator,n.食肉动物,,
pusillanimous,a.胆小的,,
satirize,v.讽刺,,
tricky,a.狡猾的,,
epidemic,a.传染性的，流行性的,,
regimental,a.团的，团队的,,
gush,v.涌出；滔滔不绝地说,,
elliptical,a.椭圆的；含糊的；省略的,,
overemphasize,v.过分强调,,
conceive,v.想像，构想；怀孕,,
smother,v.厚厚覆盖；(使)闷死，(使)窒息,,
lackluster,a.无光泽的；呆滞的,,
rebuff,v.断然拒绝,,
multicellular,adj.多细胞的,,
affluent,a.富裕的，丰富的,,
quatifiable,adj.可以计量的，可量化的,,
unearthly,a.奇异的，超自然的,,
accessible,a.易达到的；易受影响的,,
recompense,v.报酬，赔偿,,
inelasticity,n.无弹性，无伸缩性,,
compliance,n.顺从，遵从,,
incision,n.切口；切割,,
dorsal,a.背部的,,
crash,v.猛撞；猛冲直闯；撞碎,,
misanthrope,n.厌恶人类者,,
conjecture,v./n.推测，臆测,,
prop,n.支撑物；后盾，靠山；v.支持,,
monstrous,a.巨大的；丑陋的，外表可怕的,,
veil,n.面纱；遮蔽物，掩蔽物；v.以面纱掩盖,,
toss,v.(随意或漫无目的地)投，掷；使来回摇动,,
amicable,a.（对外界）友好的,,
decomposition,n.分解，腐烂，崩溃,,
centripetal,a.向心的,,
humiliate,v.使屈辱,,
cronyism,n.(由指政治上)任人唯亲；对好朋友的偏袒,,
accuse,v.谴责，指责,,
prance,v.昂首阔步,,
tumult,n.喧哗，吵闹；骚乱，骚动,,
corrupt,a.堕落的，腐败的；文体有错误的,,
opaque,a.不透明的；难懂的,,
desuetude,n.废止，不用,,
palpitate,v.(心脏)急速而不规则地跳动,,
redirect,v.改寄(信件)；改变方向,,
slothful,a.迟钝的，懒惰的,,
muniments,n.契约,,
churl,n.粗鄙之人,,
idolatrize,v.奉为偶像，盲目崇拜,,
render,v.呈递，表现；提供…作为报偿或交换,,
benefactor,n.行善者，捐助者,,
damped,a.潮湿的，减震的，压低(声音)的,,
myopia,n.(医)近视；缺乏远见,,
undulate,v.波动，起伏,,
jounce,v.颠簸地移动,,
untasted,a.未尝过的，未体验过的,,
hardheaded,a.(商业上)讲究实际的，不感情用事的,,
nonchalance,n.冷漠，不感兴趣，缺少关怀；沉着,,
debase,v.贬低，贬损,,
unwonted,a.不寻常的；不习惯的,,
anticipate,v.预期，期待,,
dote,v.溺爱；昏聩(to be foolish or weak minded),,
funk,n.怯懦，恐惧；懦夫,,
refresh,v.消除…的疲劳，使精神振作,,
dose,n.[药]剂量，一剂,,
fad,n.(流行一时的)狂热，时尚,,
eventful,a.多事的；重要的,,
induction,n.就职，入伍仪式；归纳,,
proprietary,a.私有的,,
sacred,a.神圣的，庄严的,,
opulent,a.富裕的；充足的,,
characterization,n.描绘，刻画,,
insubordinate,a.不服从的，反抗的,,
durable,adj.持久的，耐用的,,
gymnastic,adj.体操的，体育的,,
fabricate,v.捏造；制造,,
advocate,v.拥护，支持；n.支持者，拥护者,,
supererogatory,a.职责以外的；多余的,,
detrimental,a.损害的，造成伤害的,,
motto,n.座右铭；格言,,
restive,a.不安静的，不安宁的,,
curtail,v.削减，缩短,,
habitat,n.自然环境，栖息地,,
choice,a.上等的；精选的,,
panorama,n.概观，全景,,
censure,n.指责，谴责,,
withstand,v.顶住，经受住,,
dictator,n.独裁者,,
avaricious,a.贪婪的，贪心的,,
sublime,a.崇高的,,
proscribe,v.禁止,,
recruit,n.新兵；新成员；v.征募,,
deprave,v.使堕落，使恶化,,
submerged,a.在水中的，淹没的,,
vertex,n.(三角形等)顶角；顶点，最高点,,
annul,v.宣告无效；取消,,
insurgent,a.叛乱的，起事的；n.叛乱分子,,
stimulus,n.刺激物，激励,,
nugatory,a.无价值的，琐碎的,,
insurmountable,a.不能克服的，不能超越的,,
perishable,a.易腐烂的，易变质的  n.易腐烂的东西,,
coagulate,v.使凝结,,
dampen,v.(使)潮湿；使沮丧，泼凉水,,
monocle,n.单片眼镜,,
pulpit,n.讲道坛,,
covert,a.秘密的，隐密的,,
drench,v.使湿透,,
chide,v.叱责，指责,,
passe,a.已过盛年的；过时的,,
provocative,adj.挑衅的，煽动的,,
ossify,v.硬化，骨化；（贬）使(传统)僵化,,
vendetta,n.血仇，世仇；宿怨，深仇,,
detraction,n.贬低，诽谤,,
rupture,n./v.破裂，断裂,,
shell,n.贝壳；炮弹；v.剥去…的壳,,
weary,a.疲劳的，令人厌倦的；v.使厌烦，使疲倦,,
futility,n.无用，无益,,
condemnation,n.谴责,,
ethereal,a.太空；轻巧的,,
surly,a.脾气暴躁的；阴沉的,,
discredit,v.使不相信，使怀疑；n.丧失名誉,,
prolong,v.延长，拉长,,
rapacious,a.强夺的，抢劫的；贪婪的(尤指财物),,
egotist,n.自私自利者,,
shunt,v.使(火车)转到另一轨道，转移方向,,
deplore,v.悲悼，哀叹；谴责,,
hurdle,n.跨栏；障碍；v.克服(障碍),,
prodigal,a.挥霍的；n.挥霍者,,
whim,n.突然的念头，一时兴起，怪念头,,
bare,v.暴露；a.赤裸的,,
unreasonable,adj.不讲道理的；非理智的，过分的,,
buffoon,n.演出时的丑角；粗俗而愚蠢的人,,
peel,v.削去…的皮；剥落；n.外皮,,
convince,v.使某人确信；说服,,
cede,v.割让(土地权利)，放弃,,
adjunct,n.附加物，附件,,
postdate,v.填迟…的日期,,
condole,v.同情，哀悼,,
capricious,a.怪想的；变化无常的，任性的,,
extant,a.现存的,,
waylay,v.埋伏，伏击,,
pamper,v.纵容，过分关怀,,
muted,a.(声音)减弱的，变得轻柔的,,
svelte,a.(女人)体态苗条的,,
divagate,v.离题；漂泊,,
facetious,a.（不当）轻浮的，好开玩笑的,,
appease,v.使平静，安抚,,
glow,v./n.发光，发热；(脸)红,,
irascible,a.易发怒的,,
jog,v.慢而平静地前进，慢跑,,
terrifying,adj.恐怖的,,
shrewd,a.机灵的，精明的,,
offhand,adv./a.事先无准备地(的)；(言行)随便地(的)，唐突地(的),,
texture,n.质地；结构,,
symbolize,v.象征,,
pine,n.松树；v.(因疾病等)憔悴；渴望,,
pulp,n.果肉酱；纸浆,,
rote,n.死记硬背,,
votary,n.崇拜者，热心支持者,,
slew,v.(使)旋转；n.大量,,
misconstrue,v.误解，曲解,,
nuance,n.细微的差异,,
quagmire,n.沼泽地；困境,,
confide,v.（信赖的）倾诉,,
polymath,n.博学者,,
rift,n.裂口，断裂；(人之间的)矛盾、不和,,
shudder,v./n.(因寒冷、恐惧等)战栗，发抖,,
considerable,a.相当多的；值得考虑的,,
premonition,n.预感，预兆,,
snug,a.温暖的，舒适的,,
competing,a.有竞争性的；不相上下的,,
monopolize,v.垄断，独占,,
persuasive,a.易使人信服的，有说服力的,,
toed,adj.有趾的,,
muddy,a.多泥的，泥泞的；浑浊的，不清的,,
prodigious,a.(体积，数量，程度上)巨大的,,
analogy,n.相似；类比,,
blossom,n.花 v.（植物）开花,,
irksome,a.令人苦恼的，讨厌的,,
thespian,a.戏剧的,,
dissident,n.唱反调者,,
inimical,a.敌意的，不友善的,,
quotidian,a.每日发生的；平凡的，普通的,,
governance,n.统治，支配,,
contact,n./v.接触；互通信息,,
odoriferous,a.有气味的,,
behold,v.注视，看见,,
instantaneous,a.立即的，瞬间发生的,,
unsettle,v.使不安宁，搅乱,,
adoration,n.崇拜，爱慕,,
spew,v.呕吐；大量喷出,,
mortgage,n.抵押贷款；抵押证书；v.用…作抵押,,
acclimate,v.使服水土; 使适应,,
lampoon,n.讽刺文章；v.讽刺,,
despoil,v.夺取，强夺,,
detour,n.弯路；绕行之路,,
figment,n.虚构的东西,,
scamp,n.  流氓; 顽皮的家伙  v.  草率地做; 对...草率从事,,
boisterous,a.喧闹的；猛烈的,,
ceramic,n.陶瓷制品；a.陶器的,,
tarry,v.耽搁,,
slanderous,a.诽谤的,,
flatten,v.变平；彻底打败，击倒,,
postwar,adj.战后的,,
traitor,n.卖国贼，叛徒,,
poignancy,n.辛辣；尖锐,,
colony,n.菌群；殖民地,,
squeamish,a.易受惊的；易恶心的,,
brattish,a.(指小孩）讨厌的，被宠坏的，无礼的,,
optical,a.视觉的；光学的,,
conflagration,n.建筑物或森林大火,,
perish,v.死，毁灭,,
eminent,a.著名的，显著的,,
abase,v.降低…的地位，贬抑，使卑下,,
discomfited,adj.困惑的，尴尬的,,
rankle,v.使怨恨；激怒,,
testimony,n.证词，证明,,
sincerity,n.独特；奇点,,
thump,v.重击，锤击,,
brink,n.(峭壁的)边沿，边缘,,
enthrall,v.迷惑，迷住,,
natal,a.出生时的，诞生时的，先天的,,
excavate,v.挖掘；挖出,,
involuntary,a.无意的,,
fructify,v.使结果实，使成功,,
accumulate,v.积聚，积累(collect),,
voluble,a.健谈的，说话快而流利的；旋转的,,
premise,n.(推理所依据的)前提,,
rebellious,a.反抗的，叛逆的，难控制的,,
amiable,a.（人自身性格）和蔼的，亲切的,,
discouraging,adj.令人气馁的,,
kennel,n.狗舍，狗窝,,
congeal,v.冻结，凝固,,
platitudinous,adj.陈腐的,,
iota,n.极小量，极少,,
elementary,a.初级的,,
agility,n.敏捷,,
singularity,n.独特，奇特；奇点(天文学上密度无穷大、体积无穷小的点),,
demonstrative,a.证明性的；喜怒形于色的,,
odious,a.可憎的，讨厌的,,
splice,v.接合，衔接(绳子，胶卷等),,
transience,n.短暂,,
customary,a.合乎习俗的,,
prefigure,v.预示,,
obscure,a.难理解的；不清楚的，不分明的；v.隐藏，使…模糊，使…不分明,,
scant,a.不足的，缺乏的,,
seraphic,a.如天使般的，美丽的,,
stitch,n.(缝纫时的)一针，一钩；v.缝合,,
fickle,a.(爱情或友谊上)易变的，不坚定的,,
panacea,n.万灵药(能治百病的药),,
canvass,v.细查；拉选票,,
turncoat,n.背叛者，变节者,,
abject,a.极可怜的;卑下的,,
reigning,adj.统制的，起支配作用的,,
breach,n.裂缝，缺口；v.打破，裂开；违背,,
serene,a.清澈的，晴朗的；安静的，平静的,,
astronomical,a.极大的，天文学的,,
complacent,a.自满的，得意的,,
iterate,v.重申，重做,,
crimson,n.绯红色的,,
trustworthy,a.值得信赖的，可靠的,,
dental,a.牙齿的，牙科的,,
berate,v.猛烈责骂,,
concoction,n.(古怪或少见的)混合物,,
unscented,a.无气味的,,
represent,v.呈现；代表；体现,,
disenchant,v.对…不再抱幻想，使清醒,,
epitomize,v.概括，摘要，成为典型，成为缩影,,
slump,v.暴跌，大幅度下降,,
circulate,v.循环；流通；发行,,
pinch,v.捏，掐；n.一撮，一点,,
sequester,v.(使)隐退；使隔离，使隔绝,,
specified,a.特定的,,
virile,a.有男子气的；刚健的,,
posthumously,adv.死后的,,
wacky,a.（行为等）古怪的，乖僻的,,
bask,v.晒太阳，取暖,,
accentuate,v.重读；强调,,
modifier,n.修改者；修饰语,,
prompt,v.促使，激起；a.敏捷的，迅速的,,
primordial,a.原始的，最初的,,
stab,v.刺伤，戳,,
abut,v.接界，毗连,,
cleft,n.裂缝；a.劈开的,,
frustrate,v.使受挫；使沮丧；使失败,,
serried,a.(人或物的行列)密集的,,
enervate,v.使虚弱，使无力,,
conjoin,v.使结合,,
unimpressed,adj.没有印象的,,
zephyr,n.和风；西风,,
waddle,v.(鸭子等)摇摇摆摆地走,,
opine,v.想，以为,,
cardiac,a.心脏的,,
provisional,a.暂时的，临时的,,
settled,a.固定的,,
boor,n.举止粗野的人；乡下人,,
criterion,n.评判的标准，尺度,,
disaffect,v.使不满；使不忠,,
exemplify,v.是…的典型；举出…的例子,,
superlative,a.最好的,,
dispose,v.使倾向；处理掉,,
imprecation,n.咀咒,,
velocity,n.速度；迅速,,
delicate,a.娇嫩的；精致的，优美的,,
irreconcilable,a.不能协调的，矛盾的,,
ambivalent,a.(对人或物)有矛盾看法的,,
pathology,n.病理学,,
excess,n.过分，过度,,
traceable,a.可追踪的,,
sensible,a.明智的，合理的；可感觉到的,,
touchy,adj.敏感的，易怒的,,
vapid,a.索然无味的，枯燥的，无生气的,,
relent,v.动怜悯心，发慈悲；减弱,,
carbohydrate,n.碳水化合物,,
immortal,a.不朽的，流芳百世的,,
elated,a.兴高采烈的，情绪高昂的,,
adaptable,a.有适应能力的；可改编的,,
critical,a.挑毛病的；关键的，危急的,,
authoritative,a.权威的，官方的；专断的,,
construe,v.解释；口头翻译,,
bristling,a.竖立的,,
stouthearted,a.刚毅的，大胆的,,
routine,n.常规 adj.平常的，常规的,,
flaccid,a.松弛的；软弱的,,
appreciative,adj.赞赏的，感激的,,
disingenuous,a.不坦率的,,
alienate,v.疏远，离间某人,,
vibrant,a.振动的；(颜色)鲜明的，明快的；生机勃勃的,,
inhale,v.吸气，吸入,,
funky,a.有霉臭味的，有恶臭的,,
adulatory,adj.奉承的,,
impermeable,a.不容液体渗透的，液体透不过的,,
fury,n.狂怒，狂暴；激烈；（希腊神话）复仇女神,,
affirmation,n.肯定，断言,,
ague,n.冷颤，发冷,,
misnomer,n.名字的误用,,
predictable,adj.可预知的,,
docile,a.驯服的，听话的,,
penury,n.贫穷；吝啬,,
underplay,v.淡化…的重要性；表演(角色)不充分,,
inured,a.习惯的,,
negligence,n.粗心，疏忽,,
sangfroid,n.沉着，冷静,,
portray,v.描绘，描述,,
disport,v.玩耍，嬉戏,,
defunct,a.死亡的,,
bungle,v.笨拙的做,,
commission,n.委托；佣金,,
entrenched,a.(权利、传统)确立的，牢固的,,
viable,a.可行的；能活下去的,,
opalescent,adj.发乳白色光的,,
predetermine,v.预先注定，预先决定,,
vie,v.竞争,,
suspicious,a.怀疑的(尤指犯罪，坏事),,
impenitent,a.不悔悟的,,
plead,v.恳求；提出…为理由，辩护,,
prosecute,v.(法)告发，检举,,
flip,v.用指轻弹；蹦跳；a.无礼的,,
homogeneous,a.同类的，相似的,,
condemn,v.极力谴责；判刑,,
unify,v.统一，使成一体；使相同,,
rendition,n.表演；演唱,,
transcend,v.超越，胜过,,
rotate,v.旋转，转动；轮流，交替,,
dearth,n.缺乏，短缺,,
purify,v.使洁净，净化,,
resident,n.居民；a.定居的，常驻的,,
waive,v.放弃；推迟,,
elite,n.精华，中坚,,
prophesy,v.预言,,
fraught,a.充满…的,,
coagulation,n.凝固,,
equitable,adj.公正的，合理的,,
judiciousness,n.明智,,
redundant,a.累赘的，多余的,,
worthy,adj.值得的；有价值的 n.知名人士,,
trait,n.人的显著特性,,
accomplish,v.完成，做成功,,
contentious,adj.好争吵的，有争议的,,
rapprochement,n.和好，友好关系的恢复(尤指国家间),,
anecdotal,adj.轶事的，趣闻的,,
ascribe,v.归功于；归咎于,,
circumstantial,a.不重要的，偶然的；描述详细的,,
provincial,a.(贬)偏狭的，守旧的，过时的,,
flounder,v.挣扎；艰难地移动；n.比目鱼,,
restrain,v.克制，抑制,,
engrave,v.在(硬物)上雕刻,,
bouffant,a.蓬松的；鼓胀的,,
spined,adj.有脊骨的，有脊柱的,,
philistine,n.庸俗之人，轻视艺术的人,,
extrovert,n.性格外向者,,
renege,v.背信，违约,,
unfeigned,a.真实的；不作假的,,
restoration,n.恢复，复原,,
grate,v.发出“吱嘎”声；磨碎；使人烦躁,,
precursor,n.先驱，先兆,,
emasculate,v.使柔弱；阉割 a.柔弱的,,
pavid,a.害怕的，胆小的,,
tie,n.平局； v.系，绑，栓,,
compatible,a.和谐共处的，相容的,,
flossy,a.华丽的，时髦的；柔软的,,
scrappy,a.碎片的，零碎拼起来的；好斗的；坚毅的,,
bob,v.轻拍，轻叩；使上下快速摆动,,
ruthless,adj.无情的，残忍的,,
vindicate,v.辩白；证明…正确,,
picturesque,a.如画的；独特的，别具风格的,,
daub,v.涂抹；乱画,,
verbal,a.口头的；与言辞有关的,,
confer,v.讨论，商谈；赠予,,
hardihood,n.大胆，刚毅；厚颜,,
ravening,a.狼吞虎咽的；贪婪的,,
miserly,a.吝啬的，贪婪的,,
exaggerate,v.夸大，夸张；过分强调,,
frequency,n.频率,,
divisive,a.引起分歧的,,
irreparable,a.不能挽回的，无法弥补的,,
mote,n.微粒，微尘,,
perilous,a.危险的，冒险的,,
attenuation,n.变瘦，缩小，减弱,,
contain,v.包含，含有；控制；阻止，遏制,,
burgeon,v.迅速成长，发展,,
compassion,n.同情，怜悯,,
pagan,n.没有宗教信仰的人；异教徒(指不信犹太教、基督教、伊斯兰教恶人),,
hubris,n.傲慢，目中无人,,
moratorium,n.延期偿付，活动中止,,
textured,adj.手摸时有感觉的；有织纹的,,
sampler,n.刺绣花样；样品检查员,,
unassuming,a.不摆架子的，不造作的,,
desideratum,n.必需品,,
numerous,a.许多的，很多的,,
abstention,n.戒除，弃权,,
hie,v.疾走，催促,,
ferment,v./n.(使)发酵；骚动,,
fusion,n.熔合；聚变,,
bloated,a.肿胀的；傲慢的,,
ersatz,a.代用的，假的,,
staid,a.稳重的，沉着的,,
dossier,n.卷宗，档案,,
rile,v.使…恼火，激怒,,
conflict,v./n.斗争，战斗；冲突，抵触,,
inanimate,a.无生命的,,
ignominious,a.可耻的；耻辱的,,
petrify,v.石化；吓呆,,
abnegation,n.放弃，自我牺牲,,
probity,n.刚直，正直,,
zoom,v.急速上升，猛增,,
seminal,a.有创意的；对以后发展有巨大影响的,,
promptness,n.迅速，敏捷，机敏,,
tractability,n.温顺,,
clench,v.握紧；咬紧（牙关等）,,
divergent,a.分叉的，岔开的,,
unbridgeable,adj.不能架桥的，不可逾越的,,
correlated,adj.又相互关系的,,
stinginess,n.小气,,
schematize,v.扼要表示,,
flaw,n.瑕疵；v.生裂缝；有瑕疵,,
cast,n.演员阵容；剧团；v.扔；铸造,,
badger,n.獾；v.一再烦扰，一再要求,,
phantom,n.鬼怪，幽灵；幻像，幻觉,,
monologue,n.(电影、戏剧中的)独白；个人长篇演说,,
ultrasonic,a.超音速的，超声波的,,
comprehensible,a.能充分理解的,,
narcissist,n.自负的人，自恋者,,
imminent,a.(尤指不愉快的事)即将发生的，逼近的,,
depreciate,v.轻视；贬值,,
illiberal,a.偏执的，思想狭隘的,,
verbosity,n.冗长,,
slavish,a.卑屈的；效仿的，无创造性的,,
original,a.最初的，原始的；有创意的,,
jaded,a.(因厌倦而)疲惫的；(胶卷)暴光过分的,,
colt,n.小雄马；新手,,
trapeze,n.(杂技用)空中秋千，吊架,,
debunk,v.揭穿真相，暴露（坏事，贬义）,,
allude,v.间接提到，暗指,,
sullen,a.忧郁的,,
impartiality,n.公平，公正,,
delirium,n.精神错乱,,
misery,n.悲惨的境遇；痛苦,,
bravado,n.故作勇敢，虚张声势,,
dissimulate,v.隐藏，掩饰,,
attenuate,v.变薄；减弱,,
spongy,a.像海绵的；不坚实的,,
relieve,v.减轻，解除,,
warranted,a.保证的；凭正当理由的,,
sidestep,v.横跨一步以躲避；回避,,
moody,a.喜怒无常的；抑郁的,,
ritual,n.仪式，例行习惯,,
accost,v.搭话,,
spectral,a.幽灵的；谱的，光谱的,,
intensification,n.增强，加剧；刺激化,,
clash,v.冲突，撞击,,
detergent,a.洗涤的，去污的；n.清洁剂,,
pertinacious,a.固执的；无法驾御的；不妥协的,,
evocative,a.唤起的，激起的,,
slant,v.倾斜；n.斜面；看法,,
vicinity,n.附近，临近,,
percolate,v.过滤出；渗透,,
braise,v.炖，蒸,,
conscience,n.良心，是非感,,
peckish,a.饿的；急躁的,,
entirety,n.整体，全面,,
scrutinize,v.详细彻底检查；细读，细看,,
nonconformist,adj./n.不遵照传统生活的(人),,
oath,n.誓言；咒骂,,
elicit,v.引出，探出,,
herald,v.宣布…的消息；预示…的来临 n.信使；先驱,,
transfer,v.转移，传递；调任；转让(财产等),,
submission,n.恭顺，屈服，降服,,
eaglet,n.小鹰,,
execrate,v.憎恶；咒骂,,
protocol,n.外交礼节；(外交协议的)草案,,
stiff,a.僵硬的，呆板的；严厉的,,
irresistible,a.无法抗拒的；不能压制的,,
negotiable,a.可商量的,,
gobble,v.快速贪婪地吃，狼吞虎咽,,
throng,n.一大群；v.拥挤,,
intemperance,n.放纵，过度,,
gratification,n.满足，喜悦,,
offstage,adv./a.台后(的)，幕后(的),,
distain,v.贬损，伤害名誉,,
mend,v.修改，改进,,
convoke,v.召集,,
artisan,n.技工,,
hype,n.夸大的广告宣传,,
jocular,a.滑稽的，诙谐的；嬉戏的,,
justification,n.正当理由，好的（正义的）原因；辨护,,
formative,a.形成的；影响发展的,,
pouch,n.小袋 v.使成袋状,,
rumpus,n.喧闹，骚动,,
egoism,n.利己主义,,
virtue,n.美德；优点；潜能,,
concord,n.和睦；一致,,
realm,n.王国；领域，范围,,
exuberant,a.(人)充满活力的；(植物)茂盛的,,
outmaneuver,v.以策略制胜,,
ethics,n.伦理学；道德规范,,
expurgate,v.(从书中)删除(不当或令人反感的部分),,
inverse,a.相反的；倒转的,,
voluminous,a.长篇的；大量的,,
fallacious,a.欺骗的；谬误的,,
doleful,a.忧愁的，消沉的,,
expel,v.排出；开除,,
militia,n.民兵,,
fumble,v.摸索，笨拙搜寻；弄乱，搞糟,,
formulaic,a.公式的，刻板的,,
projection,n.凸出物，隆起物；设计，规划；发射，投射,,
stilted,a.(文章，谈话)不自然的；夸张的,,
backdrop,n.(事情的)背景；背景幕布,,
collusive,adj.共谋的,,
parliamentary,a.议会（制）的,,
impersonal,a.不受个人感情影响的,,
giggle,v.咯咯笑,,
intricate,a.复杂难懂的,,
damn,v.(严厉地）批评，谴责 a.该死的,,
fundamental,a.最根本的，基本的；十分重要的,,
saturated,a.渗透的，湿透的，饱和的；深颜色的,,
gingerly,adj./adv.小心的(地)；谨慎的(地),,
ideological,adj.意识形态的，思想体系的；思想上的,,
nifty,a.极好的，极妙的,,
onslaught,n.猛攻，猛袭,,
tangential,a.切线的；离题的,,
municipality,n.自治市；市政当局(指城市行政区及管理者),,
receipt,n.收到，接到；发票，收据,,
scuff,v.拖着脚走,,
mutate,v.（生）变异,,
ignorance,n.无知，愚昧,,
paramount,a.最重要的，最高权力的,,
constant,a.稳定的，不变的; n.常数,,
subdue,v.征服；克制；减轻,,
persist,v.坚持不懈，执意；坚持问，不停说话；长存,,
nonradioactive,a.非放射性的,,
ravel,v.(线，情感)纠缠，纠结；(线)拆开，拆散,,
abound,v.大量存在；充满，富于,,
effervesce,v.(液体)冒泡；热情洋溢,,
digestion,n.消化，吸收,,
harangue,n.[贬]长篇攻击性演说,,
perfidious,a.不忠的，背信弃义的,,
poncho,n.斗篷，披风；雨衣,,
full-bodied,a.魁梧的；(味道等)浓郁而强烈的；重要的,,
graft,v./n.嫁接；贪污,,
injurious,a.有害的,,
gumption,n.进取心，魄力；精明强干,,
inhibit,v.抑制,,
coruscate,v.闪亮,,
puissant,a.强有力的，强大的,,
elate,v.使高兴，使得意,,
contempt,n./v.轻视，鄙视,,
threat,n.威胁，恐吓；凶兆,,
ignoble,a.卑鄙的,,
unadorned,adj.未装饰的，朴素的,,
untouched,adj.未触动过的，未改变的,,
contradict,v.反驳，驳斥；与…矛盾，与…相抵触,,
span,n.跨度；两个界限间的距离,,
horrendous,a.可怕的，令人恐惧的,,
aggrandize,v.增大，扩张；吹棒,,
impend,v.威胁；即将发生,,
hibernate,v.冬眠，蛰伏,,
invidious,a.惹人反感的，导致伤害和仇恨的，招人嫉妒的,,
harbinger,n.先驱，先兆,,
befoul,v.弄脏，诽谤,,
quirk,n.奇事；怪癖,,
nocturnal,a.夜晚的，夜间发生的,,
hyperactivity,n.活动过强，极度亢奋,,
architect,n.建筑师,,
deter,v.威慑，吓住；阻止,,
repellent,a.令人厌恶的,,
propitiate,v.讨好；抚慰,,
disembodied,a.无实体的，空洞的,,
sculptural,adj.雕刻的，雕刻般的,,
hobble,v.蹒跚；跛行,,
immaculate,a.洁净的，无瑕的,,
ominous,a.不祥的，不吉利的,,
milk,v.榨取，骗取(钱、情报),,
blatant,a.厚颜无耻的；显眼的；炫耀的,,
flux,n.不断的变动；动荡不定,,
pliable,a.易弯的，柔软的,,
tease,v.逗乐，戏弄；强求，强要 n.逗乐，戏弄,,
therapeutic,a.治病的，治疗的,,
foment,v.煽动，助长(坏事),,
brisk,a.敏捷的，活泼的；清新健康的,,
glucose,n.葡萄糖,,
repute,n.名声，名誉 v.认为,,
